ObjectId,Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Trade_Flow,Scale,F1994,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022,F2023
1218,"Mauritania, Islamic Rep. of",MR,MRT,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,0.384707712556934,0.255653176352005,0.443030401820769,0.45266727636054,0.370729236514949,0.680144420829091,0.484717765224739,0.413523531101476,0.523984212574592,0.670742241410013,1.85314943530122,1.30016654420841,1.46829991317496,1.40647669313131,1.95385934901271,1.55820565178553,1.17815996843673,1.3517277488602,1.04772492351078,1.06646774534412,0.746728406359823,0.663217830527526,0.821173726724263,
1219,"Mauritania, Islamic Rep. of",MR,MRT,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,2.24643372967765,1.32996256830384,2.55533845645549,2.73721323554572,0.699427771238433,1.99854150868849,2.31501536448139,1.47678427885164,1.79421527678835,2.41632151345196,6.11057651960949,3.48940460269516,3.16684456014719,2.45271309361111,2.86809381701939,2.10617777303248,3.06451181343884,2.51170573110627,2.40585535084352,2.3129978773324,2.24834922601619,1.5333919566681,1.5263305878227,
1220,"Mauritania, Islamic Rep. of",MR,MRT,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,26962841,,,,,,,,75625748,92394120.853,78290405.55,,66888813.119,66456015.73,82143797.427,
1221,"Mauritania, Islamic Rep. of",MR,MRT,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,0.524724938695279,,,,,,,,1.17905087775187,1.35360836568831,1.04778119491797,,0.790320170435322,0.728207862237583,0.838252452854107,
1222,"Mauritania, Islamic Rep. of",MR,MRT,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,-26886717,,,,,,,,-75511460,-92137387.897,-78281996.33,,-59510027.989,-54594076.87,-78796568.523,
1223,"Mauritania, Islamic Rep. of",MR,MRT,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,"Trade in Low Carbon Technology Products; Trade Balance","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,-0.523243486453906,,,,,,,,-1.17726905912158,-1.34984713203208,-1.04766865210359,,-0.703136642284324,-0.598227798817469,-0.80409500059442,
1224,Mauritius,MU,MUS,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,"Trade in Low Carbon Technology Products; Comparative Advantage","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.183954483096525,0.15955543543152,0.171896489432603,0.210613552490841,0.197505606799905,0.200640855665815,0.20035598281882,0.20441579700233,0.159253477190747,0.13620100476795,0.125640697683237,0.0964171827665505,0.144610462118076,0.133652006241728,0.195564794169156,0.11118410584257,0.171751535996106,0.102777442113943,0.0857308885310234,0.0783343651263306,0.0808734272771806,0.0541992186603312,0.0758703076671871,0.0451560329998337,0.0885066281338267,0.0844351308536521
1225,Mauritius,MU,MUS,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,5143738,7195662,6419499,7527522,10845418,8721676,9185895,11645873,12207241,13077828,14584349,15487832,12973311,10897189,10076232,7220692,12236769,11742281,17557120,10019200,17949199,10745076,8174992.311,7465866.537,7272968.906,4855283.034,6678453.523,4214753.86,6435609.51,6599725.562
1226,Mauritius,MU,MUS,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.132337043646413,0.162099151859537,0.139871690434068,0.174649153702678,0.249116057093188,0.189741984465492,0.186144567168516,0.238535382995934,0.238275180075515,0.212468074617435,0.209489322690767,0.225555929878895,0.182121239979616,0.13192906774554,0.0995196355358163,0.0780467273521294,0.120697700092045,0.100589216699431,0.148464476805571,0.0815034668871162,0.137287902678329,0.0894879282858202,0.0649110010652918,0.0544417054112023,0.0493562004555994,0.0336323516969043,0.0585412979008022,0.0366999813908947,0.0497006851761616,0.0459231862862461
1227,Mauritius,MU,MUS,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,"Trade in Low Carbon Technology Products; Exports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.636418558865223,0.560937183819916,0.618029091163684,0.764847447585438,0.701028082783324,0.722802877358582,0.760941451028812,0.773092811035296,0.614459732490984,0.53175199230882,0.495512017498808,0.421382317175532,0.625722657924469,0.540678543465519,0.785648547557244,0.440611429134341,0.69725827149222,0.447120442544591,0.372741830509421,0.358045172929822,0.363409101340289,0.257168359296215,0.399633952917436,0.233215430432186,0.390850203099813,0.405063956203602
1228,Mauritius,MU,MUS,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,28721649,26274249,36331793,36289901,47195839,53391200,45852179,30072884,42803800,45534134,44499985,49414516,85053536,67596954,80348351,79228928,84151780,89702674,133448547,102777922,107445026,82052101,98571413.054,149670601.417,184894403.894,186225652.34,150910938.444,162926061.022,193132995.369,302498667.406
1229,Mauritius,MU,MUS,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.738944735775804,0.591889040736805,0.791617742040403,0.84197701416269,1.08407452095299,1.16153732848984,0.929156496311826,0.61596472009718,0.835494535818234,0.73976732071658,0.639196971863421,0.719644757632671,1.19399399590212,0.818376475222938,0.793574285251058,0.856366473188094,0.830033344966451,0.768430061714963,1.12845208729101,0.836070440998644,0.821813957979883,0.683352312258087,0.782675855137635,1.091410186705,1.25474003528083,1.28997765745582,1.32283951269774,1.41867914621215,1.49152029579305,2.10489095707446
1230,Mauritius,MU,MUS,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,"Trade in Low Carbon Technology Products; Imports","Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,2.16054181183736,2.37456625612623,2.1958290147416,1.50645056374229,1.97628000258715,1.90710633984484,1.60420454785192,1.56306614601163,2.33763634394562,1.74854931684529,1.75962420968336,2.19182435863044,1.98684097277471,1.75218879546265,2.51878113219772,1.98642320705874,1.9924915758948,1.74950091156695,2.11784752121268,2.85026629751811,3.25487512186967,3.31926361321426,3.333793660505,3.09371802295937,4.03990024842556,6.6890451779374
1231,Mauritius,MU,MUS,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,33865387,33469911,42751292,43817423,58041257,62112876,55038074,41718757,55011041,58611962,59084334,64902348,98026847,78494143,90424583,86449620,96388549,101444955,151005667,112797122,125394225,92797177,106746405.365,157136467.954,192167372.8,191080935.374,157589391.967,167140814.882,199568604.879,309098392.968
1232,Mauritius,MU,MUS,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,0.871281779422217,0.753988192596341,0.931489432474471,1.01662616786537,1.33319057804617,1.35127931295534,1.11530106348034,0.854500103093115,1.07376971589375,0.952235395334015,0.848686294554188,0.945200687511566,1.37611523588174,0.950305542968479,0.893093920786875,0.934413200540224,0.950731045058496,0.869019278414394,1.27691656409658,0.91757390788576,0.959101860658212,0.772840240543907,0.847586856202926,1.1458518921162,1.30409623573643,1.32361000915273,1.38138081059854,1.45537912760305,1.54122098096921,2.1508141433607
